anime_id,title_romaji,title_english,title_native,season,season_year,type,format,status,episodes,duration,average_score,popularity,favorites,genres,country,source_material,studio,start_year,start_month,start_day
432,I Я I A ZЁIЯAM THE ANIMATION,Iria: Zeiram The Animation,I・Я・I・A ZЁIЯAM THE ANIMATION,SUMMER,1994.0,ANIME,OVA,FINISHED,6.0,27,67,9225,145,"Action, Adventure, Sci-Fi",JP,ORIGINAL,Ashi Productions,1994,6.0,23.0
433,"Kumo no Mukou, Yakusoku no Basho",The Place Promised in Our Early Days,雲のむこう、約束の場所,FALL,2004.0,ANIME,MOVIE,FINISHED,1.0,90,68,50238,368,"Drama, Romance, Sci-Fi",JP,ORIGINAL,CoMix Wave,2004,11.0,20.0
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,Legend of Lemnear,Legend of Lemnear 極黒の翼 バルキサス,SUMMER,1989.0,ANIME,OVA,FINISHED,1.0,45,53,3483,33,"Action, Adventure, Fantasy",JP,ORIGINAL,AIC,1989,7.0,25.0
435,Magic Knight Rayearth,Magic Knight Rayearth,魔法騎士（マジックナイト）レイアース,FALL,1994.0,ANIME,TV,FINISHED,20.0,24,71,20338,361,"Action, Adventure, Comedy, Drama, Fantasy, Mahou Shoujo, Mecha",JP,MANGA,Tokyo Movie Shinsha,1994,10.0,17.0
437,PERFECT BLUE,Perfect Blue,PERFECT BLUE,WINTER,1998.0,ANIME,MOVIE,FINISHED,1.0,82,85,235980,16459,"Drama, Horror, Psychological, Thriller",JP,OTHER,MADHOUSE,1998,2.0,28.0
438,Phantom: THE ANIMATION,Phantom: The Animation,ファントム THE ANIMATION,WINTER,2004.0,ANIME,OVA,FINISHED,3.0,30,58,3472,11,"Action, Drama, Thriller",JP,VISUAL_NOVEL,,2004,2.0,27.0
439,Seiden: RG VEDA,RG Veda,聖伝-RG VEDA-,SUMMER,1991.0,ANIME,OVA,FINISHED,2.0,45,56,2624,15,"Adventure, Drama, Fantasy",JP,MANGA,Animate,1991,6.0,1.0
440,Shoujo Kakumei Utena,Revolutionary Girl Utena,少女革命ウテナ,SPRING,1997.0,ANIME,TV,FINISHED,39.0,23,82,78068,6049,"Action, Drama, Fantasy, Mystery, Psychological, Romance",JP,ORIGINAL,J.C.STAFF,1997,4.0,2.0
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,Revolutionary Girl Utena: The Adolescence of Utena,少女革命ウテナ アドゥレセンス黙示録,SUMMER,1999.0,ANIME,MOVIE,FINISHED,1.0,90,78,21053,1140,"Drama, Fantasy, Mystery, Psychological, Romance",JP,ORIGINAL,J.C.STAFF,1999,8.0,14.0
442,NARUTO: Dai Katsugeki! Yuki Hime Ninpouchou Dattebayo!!,Naruto the Movie: Ninja Clash in the Land of Snow,劇場版 NARUTO -ナルト- 大活劇!雪姫忍法帖だってばよ!!,SUMMER,2004.0,ANIME,MOVIE,FINISHED,1.0,90,68,51133,369,"Action, Adventure, Comedy, Drama, Supernatural",JP,MANGA,Studio Pierrot,2004,8.0,21.0
443,Onegai☆Teacher OVA,Please☆Teacher!: Secret Couple,おねがい☆ティーチャー,FALL,2002.0,ANIME,OVA,FINISHED,1.0,21,68,8902,71,"Comedy, Ecchi, Romance, Sci-Fi",JP,ORIGINAL,Daume,2002,10.0,25.0
444,Maria-sama ga Miteru: Haru,Maria Watches Over Us: Printemps,マリア様がみてる～春～,SUMMER,2004.0,ANIME,TV,FINISHED,13.0,24,73,6490,86,"Drama, Romance",JP,LIGHT_NOVEL,Studio DEEN,2004,7.0,4.0
445,Tales of Eternia THE ANIMATION,Tales of Eternia,テイルズ オブ エターニア THE ANIMATION,WINTER,2001.0,ANIME,TV,FINISHED,13.0,22,58,3959,26,"Adventure, Comedy, Fantasy, Romance",JP,VIDEO_GAME,Xebec,2001,1.0,8.0
446,Weiß Kreuz Glühen,Knight Hunters Eternity,ヴァイスクロイツ・グリーエン,FALL,2002.0,ANIME,TV,FINISHED,13.0,20,59,1849,10,"Action, Drama",JP,LIGHT_NOVEL,ufotable,2002,11.0,28.0
447,Weiß kreuz,Knight Hunters,Weiß kreuz　ヴァイス　クロイツ,SPRING,1998.0,ANIME,TV,FINISHED,25.0,23,60,3418,33,"Action, Drama",JP,LIGHT_NOVEL,Magic Bus,1998,4.0,9.0
448,Tenjou Tenge: ULTIMATE FIGHT,Tenjho Tenge: The Ultimate Fight,天上天下ULTIMATE FIGHT,SPRING,2005.0,ANIME,OVA,FINISHED,2.0,24,65,7188,31,"Adventure, Drama, Romance, Supernatural",JP,MANGA,,2005,3.0,16.0
449,Inuyasha: Guren no Houraijima,InuYasha the Movie 4: Fire on the Mystic Island,犬夜叉 紅蓮の蓬莱島,FALL,2004.0,ANIME,MOVIE,FINISHED,1.0,88,73,16180,159,"Adventure, Comedy, Drama, Fantasy, Romance",JP,MANGA,Sunrise,2004,12.0,23.0
450,Inuyasha: Kagami no Naka no Mugenjo,InuYasha the Movie 2: The Castle Beyond the Looking Glass,犬夜叉 鏡の中の夢幻城,FALL,2002.0,ANIME,MOVIE,FINISHED,1.0,99,74,17803,226,"Action, Adventure, Drama, Fantasy, Romance",JP,MANGA,Sunrise,2002,12.0,21.0
451,Inuyasha: Tenka Hadou no Ken,InuYasha the Movie 3: Swords of an Honorable Ruler,犬夜叉 天下覇道の剣,FALL,2003.0,ANIME,MOVIE,FINISHED,1.0,99,75,16951,185,"Adventure, Comedy, Drama, Fantasy",JP,MANGA,,2003,12.0,20.0
452,Inuyasha: Toki wo Koeru Omoi,InuYasha the Movie: Affections Touching Across Time,犬夜叉 時代を越える想い,FALL,2001.0,ANIME,MOVIE,FINISHED,1.0,100,73,18441,206,"Action, Adventure, Comedy, Drama, Fantasy, Romance",JP,MANGA,Sunrise,2001,12.0,22.0
454,.hack//GIFT,.hack//Gift,.hack//GIFT,FALL,2003.0,ANIME,OVA,FINISHED,1.0,26,55,3841,9,"Comedy, Fantasy",JP,ORIGINAL,,2003,11.0,16.0
455,Fantastic Children,Fantastic Children,ファンタジックチルドレン,FALL,2004.0,ANIME,TV,FINISHED,26.0,24,73,9851,153,"Adventure, Drama, Fantasy, Mystery, Romance, Sci-Fi",JP,ORIGINAL,Nippon Animation,2004,10.0,5.0
456,Gokujou Seitokai,Best Student Council,極上生徒会,SPRING,2005.0,ANIME,TV,FINISHED,26.0,25,65,4370,26,"Comedy, Slice of Life",JP,ORIGINAL,J.C.STAFF,2005,4.0,7.0
457,Mushishi,MUSHI-SHI,蟲師,FALL,2005.0,ANIME,TV,FINISHED,26.0,25,85,188410,8537,"Adventure, Fantasy, Mystery, Psychological, Slice of Life, Supernatural",JP,MANGA,Artland,2005,10.0,23.0
458,Buttobi!! CPU,I Dream of Mimi,ぶっとび!!CPU,SPRING,1997.0,ANIME,OVA,FINISHED,3.0,27,60,4050,42,"Comedy, Ecchi, Sci-Fi",JP,MANGA,OLM,1997,4.0,25.0
459,ONE PIECE (Movie),ONE PIECE: The Movie,ONE PIECE (Movie),WINTER,2000.0,ANIME,MOVIE,FINISHED,1.0,50,68,34339,277,"Action, Adventure, Comedy, Fantasy",JP,ORIGINAL,Toei Animation,2000,3.0,4.0
460,ONE PIECE: Nejimaki-jima no Bouken,One Piece: Clockwork Island Adventure,ONE PIECE ねじまき島の冒険,SPRING,2001.0,ANIME,MOVIE,FINISHED,1.0,55,67,26136,160,"Action, Adventure, Comedy, Fantasy",JP,ORIGINAL,Toei Animation,2001,3.0,3.0
461,ONE PIECE: Chinjuu-jima no Chopper Oukoku,One Piece: Chopper’s Kingdom on the Island of Strange Animals,ONE PIECE 珍獣島のチョッパー王国,SPRING,2002.0,ANIME,MOVIE,FINISHED,1.0,55,64,22318,139,"Action, Adventure, Comedy, Fantasy",JP,ORIGINAL,,2002,3.0,2.0
462,ONE PIECE THE MOVIE: Dead End no Bouken,One Piece The Movie: The Dead End Adventure,ONE PIECE THE MOVIE デッドエンドの冒険,SPRING,2003.0,ANIME,MOVIE,FINISHED,1.0,95,72,24779,204,"Action, Adventure, Comedy, Fantasy",JP,ORIGINAL,,2003,3.0,1.0
463,ONE PIECE: Norowareta Seiken,One Piece: The Curse of the Sacred Sword,ONE PIECE 呪われた聖剣,SPRING,2004.0,ANIME,MOVIE,FINISHED,1.0,95,67,20860,141,"Action, Adventure, Comedy, Fantasy",JP,ORIGINAL,,2004,3.0,6.0
464,ONE PIECE THE MOVIE: Omatsuri Danshaku to Himitsu no Shima,One Piece: Baron Omatsuri and the Secret Island,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,SPRING,2005.0,ANIME,MOVIE,FINISHED,1.0,91,78,32793,914,"Adventure, Comedy, Fantasy",JP,ORIGINAL,,2005,3.0,5.0
465,ONE PIECE THE MOVIE: Karakuri-jou no Mecha Kyohei,One Piece: Mega Mecha Soldier of Karakuri Castle,ONE PIECE THE MOVIE カラクリ城のメカ巨兵,SPRING,2006.0,ANIME,MOVIE,FINISHED,1.0,94,67,19264,117,"Adventure, Comedy, Fantasy",JP,ORIGINAL,Toei Animation,2006,3.0,4.0
466,ONE PIECE: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,ONE PIECE 倒せ!海賊ギャンザック,SUMMER,1998.0,ANIME,OVA,FINISHED,1.0,28,64,13111,88,"Adventure, Comedy, Fantasy",JP,MANGA,Production I.G,1998,7.0,26.0
467,Koukaku Kidoutai: STAND ALONE COMPLEX,Ghost in the Shell: Stand Alone Complex,攻殻機動隊 STAND ALONE COMPLEX,FALL,2002.0,ANIME,TV,FINISHED,26.0,25,82,79520,2675,"Action, Mystery, Psychological, Sci-Fi",JP,MANGA,Production I.G,2002,10.0,1.0
468,Innocence,Ghost in the Shell 2: Innocence,イノセンス,SPRING,2004.0,ANIME,MOVIE,FINISHED,1.0,100,75,39608,987,"Action, Psychological, Sci-Fi",JP,MANGA,Production I.G,2004,3.0,6.0
469,Karin,Karin: Chibi Vampire,かりん,FALL,2005.0,ANIME,TV,FINISHED,24.0,23,67,26872,330,"Comedy, Romance, Supernatural",JP,MANGA,J.C.STAFF,2005,11.0,3.0
470,Okusama wa Joshikousei,,おくさまは女子高生,SUMMER,2005.0,ANIME,TV,FINISHED,13.0,24,59,6174,50,"Comedy, Drama, Romance, Slice of Life",JP,MANGA,MADHOUSE,2005,7.0,2.0
471,ToHeart2,To Heart 2,ToHeart2,FALL,2005.0,ANIME,TV,FINISHED,13.0,24,60,4652,44,"Comedy, Drama, Romance, Slice of Life",JP,VISUAL_NOVEL,,2005,10.0,3.0
472,ToHeart,To Heart,ToHeart,SPRING,1999.0,ANIME,TV,FINISHED,13.0,25,64,8611,138,"Drama, Romance, Slice of Life",JP,VISUAL_NOVEL,OLM,1999,4.0,2.0
473,Tide-Line Blue,,タイドライン・ブルー,SUMMER,2005.0,ANIME,TV,FINISHED,12.0,20,63,2058,10,"Action, Adventure, Drama",JP,ORIGINAL,Telecom Animation Film,2005,7.0,7.0
474,Macross Plus,Macross Plus,マクロスプラス,SUMMER,1994.0,ANIME,OVA,FINISHED,4.0,39,75,16558,411,"Action, Drama, Mecha, Music, Romance, Sci-Fi",JP,ORIGINAL,Triangle Staff,1994,8.0,25.0
475,Hotori: Tada Saiwai wo Koinegau,Hotori: Simply Wishing for Hope,ほとり～たださいわいを希う,SUMMER,2005.0,ANIME,MOVIE,FINISHED,1.0,40,64,2027,13,"Drama, Sci-Fi",JP,,Sunrise,2005,8.0,28.0
476,Ginban Kaleidoscope,Skating Rink Kaleidoscope,銀盤カレイドスコープ,FALL,2005.0,ANIME,TV,FINISHED,12.0,24,68,8268,61,"Drama, Romance, Sports, Supernatural",JP,LIGHT_NOVEL,Karaku,2005,10.0,9.0
477,ARIA The ANIMATION,ARIA The ANIMATION,ARIA The ANIMATION,FALL,2005.0,ANIME,TV,FINISHED,13.0,24,76,54997,1303,"Fantasy, Sci-Fi, Slice of Life",JP,MANGA,Hal Film Maker,2005,10.0,6.0
478,Sousei no Aquarion,Aquarion,創聖のアクエリオン,SPRING,2005.0,ANIME,TV,FINISHED,26.0,24,67,17327,221,"Action, Mecha, Romance, Sci-Fi, Supernatural",JP,ORIGINAL,Satelight,2005,4.0,5.0
479,Ueki no Housoku,The Law of Ueki,うえきの法則,SPRING,2005.0,ANIME,TV,FINISHED,51.0,23,73,21855,363,"Action, Adventure, Comedy, Drama, Supernatural",JP,MANGA,Studio DEEN,2005,4.0,4.0
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,遊☆戯☆王　デュエルモンスターズ,SPRING,2000.0,ANIME,TV,FINISHED,224.0,23,73,83600,2623,"Adventure, Fantasy",JP,MANGA,Studio Gallop,2000,4.0,18.0
482,Yu☆Gi☆Oh! Duel Monsters GX,Yu-Gi-Oh! GX,遊☆戯☆王デュエルモンスターズＧＸ,FALL,2004.0,ANIME,TV,FINISHED,180.0,24,70,46170,1243,"Action, Comedy, Fantasy",JP,ORIGINAL,Studio Gallop,2004,10.0,6.0
483,Kurau Phantom Memory,Kurau Phantom Memory,クラウ ファントムメモリー,SUMMER,2004.0,ANIME,TV,FINISHED,24.0,23,68,7550,50,"Action, Drama, Sci-Fi",JP,ORIGINAL,bones,2004,6.0,24.0
484,Gensou Maden Saiyuuki: Requiem - Erabarezaru Mono e no Chinkonka,Saiyuki Requiem,劇場版 幻想魔伝最遊記 Requiem 選ばれざる者への鎮魂歌,SUMMER,2001.0,ANIME,MOVIE,FINISHED,1.0,95,66,1810,17,"Adventure, Supernatural",JP,MANGA,,2001,8.0,18.0
485,Damekko Doubutsu,,だめっこどうぶつ,WINTER,2005.0,ANIME,TV_SHORT,FINISHED,26.0,5,64,1936,12,"Comedy, Slice of Life",JP,MANGA,Magic Bus,2005,1.0,17.0
486,Kino no Tabi: the Beautiful World,Kino's Journey,キノの旅 -the Beautiful World-,SPRING,2003.0,ANIME,TV,FINISHED,13.0,25,81,92666,3876,"Adventure, Drama, Fantasy, Psychological, Slice of Life",JP,LIGHT_NOVEL,A.C.G.T.,2003,4.0,8.0
487,GIRLS Bravo: second season,,GIRLSブラボー second season,WINTER,2005.0,ANIME,TV,FINISHED,13.0,23,60,13999,91,"Comedy, Ecchi, Romance",JP,MANGA,AIC Spirits,2005,1.0,27.0
488,Ichigo Mashimaro,Strawberry Marshmallow,苺ましまろ,SUMMER,2005.0,ANIME,TV,FINISHED,12.0,24,74,35702,666,"Comedy, Slice of Life",JP,MANGA,Daume,2005,7.0,15.0
489,Kamichu!,Kamichu!,かみちゅ!,SUMMER,2005.0,ANIME,TV,FINISHED,12.0,26,71,18200,197,"Comedy, Slice of Life, Supernatural",JP,ORIGINAL,Brain's Base,2005,6.0,28.0
490,Paniponi Dash!,Pani Poni Dash!,ぱにぽにだっしゅ！,SUMMER,2005.0,ANIME,TV,FINISHED,26.0,24,70,17204,274,Comedy,JP,MANGA,Shaft,2005,7.0,4.0
491,Akahori Gedou Hour Rabuge,,あかほり外道アワーらぶげ,SUMMER,2005.0,ANIME,TV,FINISHED,13.0,24,56,1942,14,Comedy,JP,ORIGINAL,Radix,2005,7.0,5.0
492,Armitage III: DUAL-MATRIX,Armitage III: Dual Matrix,アミテージ・ザ・サード DUAL-MATRIX,SUMMER,2002.0,ANIME,MOVIE,FINISHED,1.0,89,62,3823,33,"Action, Adventure, Mecha, Sci-Fi",JP,ORIGINAL,AIC,2002,6.0,25.0
493,Armitage III: POLY-MATRIX,,アミテージ・ザ・サード POLY-MATRIX,SPRING,1996.0,ANIME,MOVIE,FINISHED,1.0,92,66,3018,28,"Action, Adventure, Mecha, Romance, Sci-Fi",JP,ORIGINAL,Pioneer LDC,1996,4.0,20.0
495,Bakuretsu Hunters,Sorcerer Hunters,爆れつハンター,FALL,1995.0,ANIME,TV,FINISHED,26.0,25,62,6642,62,"Adventure, Comedy, Ecchi, Fantasy",JP,MANGA,Xebec,1995,10.0,3.0
496,Kamui no Ken,The Dagger of Kamui,カムイの剣,SUMMER,1985.0,ANIME,MOVIE,FINISHED,1.0,132,60,3232,29,"Adventure, Drama, Fantasy",JP,OTHER,MADHOUSE,1985,9.0,3.0
497,Yami to Boushi to Hon no Tabibito,"YAMIBO: Darkness, the Hat, and Travelers of the Books",ヤミと帽子と本の旅人,FALL,2003.0,ANIME,TV,FINISHED,13.0,24,60,7023,60,"Adventure, Ecchi, Fantasy, Mystery",JP,VISUAL_NOVEL,Studio DEEN,2003,10.0,2.0
498,Haja Taisei Dangaiou,Hyper Combat Unit Dangaioh,破邪大星弾劾凰 [ダンガイオー],FALL,1987.0,ANIME,OVA,FINISHED,3.0,40,60,3823,47,"Action, Adventure, Mecha, Sci-Fi",JP,ORIGINAL,AIC,1987,9.0,28.0
499,Makai Toshi Shinjuku,Demon City Shinjuku,魔界都市〈新宿〉,FALL,1988.0,ANIME,OVA,FINISHED,1.0,82,58,9078,102,"Action, Adventure, Horror, Romance, Supernatural",JP,OTHER,MADHOUSE,1988,10.0,25.0
501,Doraemon,,ドラえもん,SPRING,1973.0,ANIME,TV,FINISHED,26.0,25,72,6267,140,"Adventure, Comedy, Fantasy",JP,MANGA,,1973,4.0,1.0
502,Dragon Ball: Shen Long no Densetsu,Dragon Ball: Curse of the Blood Rubies,ドラゴンボール 神龍の伝説,FALL,1986.0,ANIME,MOVIE,FINISHED,1.0,50,63,17094,109,"Action, Adventure, Comedy",JP,MANGA,Toei Animation,1986,12.0,20.0
503,Eien no Aselia,The Eternal Aseria,永遠のアセリア,SUMMER,2005.0,ANIME,OVA,FINISHED,2.0,30,48,1407,9,"Adventure, Drama, Fantasy",JP,VISUAL_NOVEL,,2005,6.0,24.0
504,Garou Densetsu: THE MOTION PICTURE,Fatal Fury: The Motion Picture,餓狼伝説 -THE MOTION PICTURE-,SUMMER,1994.0,ANIME,MOVIE,FINISHED,1.0,90,61,3667,33,"Action, Adventure, Drama, Romance",JP,VIDEO_GAME,,1994,7.0,16.0
505,Fushigiboshi no☆Futagohime,Twin Princesses of the Wonder Planet,ふしぎ星の☆ふたご姫,SPRING,2005.0,ANIME,TV,FINISHED,51.0,24,71,3937,87,"Comedy, Fantasy, Mahou Shoujo",JP,ORIGINAL,Hal Film Maker,2005,4.0,2.0
506,Glass no Kamen,Glass Mask,ガラスの仮面,SPRING,1984.0,ANIME,TV,FINISHED,23.0,24,70,4652,83,"Drama, Romance",JP,MANGA,Eiken,1984,4.0,9.0
507,Gravitation OVA,Gravitation: Lyrics of Love,グラビテーション OVA,SUMMER,1999.0,ANIME,OVA,FINISHED,2.0,26,61,4377,46,"Comedy, Music, Romance",JP,MANGA,Plum,1999,7.0,23.0
508,Tottoko Hamtarou,Hamtaro,とっとこハム太郎,SUMMER,2000.0,ANIME,TV,FINISHED,193.0,25,67,13966,236,"Adventure, Comedy, Slice of Life",JP,MANGA,,2000,7.0,7.0
509,I My Me! Strawberry Eggs,,あぃまぃみぃ！ストロベリー・エッグ,SUMMER,2001.0,ANIME,TV,FINISHED,13.0,25,63,7082,60,"Comedy, Drama, Romance, Slice of Life",JP,ORIGINAL,TNK,2001,7.0,4.0
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,,下級生２ ～瞳の中の少女たち～,FALL,2004.0,ANIME,TV,FINISHED,13.0,24,52,1680,13,"Comedy, Drama, Romance",JP,VISUAL_NOVEL,,2004,10.0,2.0
511,Kidou Shinsengumi Moeyo Ken TV,Moeyo Ken,機動新撰組 萌えよ剣 TV,SUMMER,2005.0,ANIME,TV,FINISHED,13.0,25,57,1622,12,"Adventure, Comedy, Fantasy",JP,VIDEO_GAME,Trinet Entertainment,2005,7.0,1.0
512,Majo no Takkyuubin,Kiki's Delivery Service,魔女の宅急便,SUMMER,1989.0,ANIME,MOVIE,FINISHED,1.0,105,81,180572,7405,"Adventure, Drama, Fantasy, Slice of Life",JP,OTHER,Studio Ghibli,1989,7.0,29.0
513,Tenkuu no Shiro Laputa,Castle in the Sky,天空の城ラピュタ,SUMMER,1986.0,ANIME,MOVIE,FINISHED,1.0,125,80,129349,4125,"Adventure, Fantasy, Sci-Fi",JP,ORIGINAL,Studio Ghibli,1986,8.0,2.0
514,Cossette no Shouzou,Le Portrait de Petit Cossette,コゼットの肖像,SPRING,2004.0,ANIME,OVA,FINISHED,3.0,36,65,19896,302,"Drama, Horror, Psychological, Romance, Supernatural",JP,ORIGINAL,Daume,2004,4.0,11.0
515,Hajimari no Boukensha-tachi: Legend of Crystania,Legend of Crystania: The Motion Picture,はじまりの冒険者たち レジェンド・オブ・クリスタニア,SUMMER,1995.0,ANIME,MOVIE,FINISHED,1.0,80,57,2234,14,"Action, Adventure, Fantasy, Supernatural",JP,,Triangle Staff,1995,7.0,29.0
516,Keroro Gunsou,Sgt. Frog,ケロロ軍曹,SPRING,2004.0,ANIME,TV,FINISHED,358.0,23,74,17007,582,"Comedy, Sci-Fi",JP,MANGA,Sunrise,2004,4.0,3.0
517,School Rumble Ichi Gakki Hoshuu,School Rumble OVA,スクールランブル一学期補習,WINTER,2005.0,ANIME,OVA,FINISHED,2.0,25,73,10132,45,"Comedy, Romance",JP,MANGA,Studio Comet,2005,12.0,22.0
518,Mahou no Princess Minky Momo,Fairy Princess Minky Momo,魔法のプリンセス ミンキーモモ,SPRING,1982.0,ANIME,TV,FINISHED,63.0,22,66,4631,76,Mahou Shoujo,JP,ORIGINAL,Ashi Productions,1982,3.0,18.0
519,Mahoraba: Heartful days,Mahoraba ~HeartfuL days~,まほらば ~Heartful days~,WINTER,2005.0,ANIME,TV,FINISHED,26.0,23,70,5719,49,"Comedy, Drama, Romance",JP,MANGA,J.C.STAFF,2005,1.0,10.0
520,Marmalade Boy Movie,,ママレード・ボーイ (1995),SPRING,1995.0,ANIME,MOVIE,FINISHED,1.0,30,67,2683,27,"Comedy, Drama, Romance, Slice of Life",JP,MANGA,Toei Animation,1995,3.0,4.0
521,Mermaid Melody: Pichi Pichi Pitch,,マーメイドメロディー ぴちぴちピッチ,SPRING,2003.0,ANIME,TV,FINISHED,52.0,24,71,18602,748,"Adventure, Comedy, Fantasy, Mahou Shoujo, Music, Romance",JP,MANGA,SynergySP,2003,4.0,5.0
522,Metropolis,,メトロポリス,SPRING,2001.0,ANIME,MOVIE,FINISHED,1.0,109,74,33685,788,"Adventure, Drama, Romance, Sci-Fi",JP,MANGA,MADHOUSE,2001,5.0,26.0
523,Tonari no Totoro,My Neighbor Totoro,となりのトトロ,SPRING,1988.0,ANIME,MOVIE,FINISHED,1.0,86,81,271936,8632,"Adventure, Fantasy, Slice of Life, Supernatural",JP,ORIGINAL,Studio Ghibli,1988,4.0,16.0
524,Onegai☆Twins OVA,Please☆Twins!: The Summer Never Ends,おねがい☆ツインズ,SPRING,2004.0,ANIME,OVA,FINISHED,1.0,25,64,4800,22,"Comedy, Drama, Romance",JP,ORIGINAL,Daume,2004,4.0,28.0
525,Otogizoushi,Otogi Zoshi: The Legend of Magatama,お伽草子,SUMMER,2004.0,ANIME,TV,FINISHED,26.0,23,63,4321,22,"Adventure, Drama, Fantasy, Supernatural",JP,ORIGINAL,Production I.G,2004,7.0,7.0
526,Boku no Chikyuu wo Mamotte,Please Save My Earth,ぼくの地球を守って,FALL,1993.0,ANIME,OVA,FINISHED,6.0,30,66,7707,135,"Drama, Romance, Sci-Fi",JP,MANGA,Production I.G,1993,12.0,17.0
527,Pocket Monsters,Pokémon,ポケットモンスター,SPRING,1997.0,ANIME,TV,FINISHED,276.0,24,73,142843,3591,"Action, Adventure, Comedy, Fantasy",JP,VIDEO_GAME,OLM,1997,4.0,1.0
528,Pocket Monsters: Mewtwo no Gyakushuu,Pokémon: The First Movie,ポケットモンスター ミュウツーの逆襲,SUMMER,1998.0,ANIME,MOVIE,FINISHED,1.0,75,74,60509,699,"Action, Adventure, Drama, Fantasy, Sci-Fi",JP,VIDEO_GAME,OLM,1998,7.0,18.0
529,Saishuu Heiki Kanojo,"She, The Ultimate Weapon",最終兵器彼女,SUMMER,2002.0,ANIME,TV,FINISHED,13.0,25,66,21122,240,"Drama, Romance, Sci-Fi",JP,MANGA,GONZO,2002,7.0,2.0
530,Bishoujo Senshi Sailor Moon,Sailor Moon,美少女戦士セーラームーン,WINTER,1992.0,ANIME,TV,FINISHED,46.0,24,76,102445,4397,"Action, Adventure, Fantasy, Mahou Shoujo, Romance",JP,MANGA,Toei Animation,1992,3.0,7.0
531,Bishoujo Senshi Sailor Moon R: THE MOVIE,Sailor Moon R: The Movie,美少女戦士セーラームーンＲ THE MOVIE,FALL,1993.0,ANIME,MOVIE,FINISHED,1.0,61,74,14435,313,"Action, Drama, Fantasy, Mahou Shoujo, Romance",JP,MANGA,Toei Animation,1993,12.0,5.0
532,Bishoujo Senshi Sailor Moon S,Sailor Moon S,美少女戦士セーラームーン S,SPRING,1994.0,ANIME,TV,FINISHED,38.0,24,78,31818,1070,"Action, Adventure, Drama, Fantasy, Mahou Shoujo, Romance",JP,MANGA,Toei Animation,1994,3.0,19.0
533,Sensei no Ojikan: DOKI DOKI SCHOOL HOURS,Doki Doki School Hours,せんせいのお時間 DOKI DOKI SCHOOL HOURS,SPRING,2004.0,ANIME,TV,FINISHED,13.0,23,63,2240,13,"Comedy, Slice of Life",JP,MANGA,J.C.STAFF,2004,4.0,5.0
534,Slayers,The Slayers,スレイヤーズ,SPRING,1995.0,ANIME,TV,FINISHED,26.0,23,74,30850,739,"Adventure, Comedy, Fantasy",JP,LIGHT_NOVEL,E&G Films,1995,4.0,7.0
535,Slayers NEXT,The Slayers Next,スレイヤーズ NEXT,SPRING,1996.0,ANIME,TV,FINISHED,26.0,24,78,12685,346,"Adventure, Comedy, Fantasy",JP,LIGHT_NOVEL,E&G Films,1996,4.0,5.0
536,Slayers Movie,Slayers: The Motion Picture,劇場版 スレイヤーズ,SUMMER,1995.0,ANIME,MOVIE,FINISHED,1.0,65,69,5786,40,"Adventure, Comedy, Fantasy",JP,LIGHT_NOVEL,J.C.STAFF,1995,7.0,29.0
537,Tekken,Tekken: The Motion Picture,鉄拳,WINTER,1998.0,ANIME,OVA,FINISHED,2.0,29,48,3670,34,"Action, Adventure, Sci-Fi, Sports",JP,VIDEO_GAME,Studio DEEN,1998,1.0,21.0
538,Shin Tenchi Muyou!,Tenchi in Tokyo,新・天地無用!,SPRING,1997.0,ANIME,TV,FINISHED,26.0,23,65,6634,72,"Comedy, Romance, Sci-Fi",JP,ORIGINAL,AIC,1997,4.0,1.0
539,Tenchi Muyou! Ryououki Dai 1-ki,Tenchi Muyo! Ryo-Ohki,天地無用! 魎皇鬼 第1期,FALL,1992.0,ANIME,OVA,FINISHED,6.0,29,72,12081,237,"Action, Comedy, Sci-Fi",JP,ORIGINAL,AIC,1992,9.0,25.0
540,Tenchi Muyou! Ryououki Dai 2-ki,Tenchi Muyo! Ryo-Ohki Season 2,天地無用! 魎皇鬼 第2期,FALL,1994.0,ANIME,OVA,FINISHED,6.0,33,73,5741,72,"Action, Comedy, Sci-Fi",JP,ORIGINAL,AIC,1994,9.0,25.0
541,Tenchi Muyou! Ryououki Dai 3-ki,Tenchi Muyo! Ryo-Ohki Season 3,天地無用! 魎皇鬼 第3期,FALL,2003.0,ANIME,OVA,FINISHED,6.0,30,68,4414,39,"Action, Comedy, Sci-Fi",JP,ORIGINAL,AIC,2003,9.0,18.0
543,Vampire Hunter D (2000),Vampire Hunter D: Bloodlust,バンパイアハンターD,SUMMER,2000.0,ANIME,MOVIE,FINISHED,1.0,97,78,52519,2423,"Action, Adventure, Drama, Fantasy, Horror, Romance, Sci-Fi",JP,LIGHT_NOVEL,MADHOUSE,2000,8.0,25.0
544,Venus Senki,Venus Wars,ヴイナス戦記,SPRING,1989.0,ANIME,MOVIE,FINISHED,1.0,103,67,6472,71,"Action, Adventure, Sci-Fi",JP,MANGA,Kugatsusha,1989,3.0,11.0
